date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:14:16	22288/22288	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:26%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/roboto.css?ver=1742283035)
23:14:17	13888/13888	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:27%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/roboto.css?ver=1742283035)
23:14:17	28536/28536	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:27%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/roboto.css?ver=1742283035)
23:14:17	44192/44192	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:27%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/roboto.css?ver=1742283035)
23:14:17	35568/35568	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:34%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/roboto.css?ver=1742283035)
23:14:18	22796/22796	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:34%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/roboto.css?ver=1742283035)
23:14:18	4340/4340	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:35%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/roboto.css?ver=1742283035)
23:14:18	17628/17628	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:35%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/roboto.css?ver=1742283035)
23:14:18	40572/40572	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:35%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/roboto.css?ver=1742283035)
23:14:18	20408/20408	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:35%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/roboto.css?ver=1742283035)
23:14:19	13004/13004	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:35%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/roboto.css?ver=1742283035)
23:14:19	26428/26428	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:35%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/roboto.css?ver=1742283035)
23:14:19	40128/40128	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:35%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/roboto.css?ver=1742283035)
23:14:20	32284/32284	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:40%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/robotoslab.css?ver=1742283041)
23:14:20	21272/21272	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:41%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/robotoslab.css?ver=1742283041)
23:14:20	2184/2184	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:41%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/robotoslab.css?ver=1742283041)
23:14:20	14852/14852	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:41%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/robotoslab.css?ver=1742283041)
23:14:20	9872/9872	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:41%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/robotoslab.css?ver=1742283041)
23:14:21	20760/20760	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:41%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/robotoslab.css?ver=1742283041)
23:14:21	34328/34328	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:41%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/robotoslab.css?ver=1742283041)
23:14:21	5720/5720	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:41%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxiayp8kv8jhgfvrjjlme0tmmpkzsq.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxiayp8kv8jhgfvrjjlme0tmmpkzsq.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:22	8404/8404	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:41%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxiayp8kv8jhgfvrjjlme0tcmpi.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxiayp8kv8jhgfvrjjlme0tcmpi.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:22	5980/5980	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:41%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmv1pvgdeoceg.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmv1pvgdeoceg.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:22	8720/8720	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:41%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmv1pvf9eo.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmv1pvf9eo.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:22	5956/5956	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:41%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvgdeoceg.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvgdeoceg.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:23	8712/8712	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:42%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvf9eo.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvf9eo.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:23	5964/5964	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:42%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjlufntakpy.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjlufntakpy.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:23	8668/8668	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:42%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjluchta.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjluchta.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:23	5856/5856	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:42%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvgdeoceg.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvgdeoceg.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:23	8504/8504	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:42%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvf9eo.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvf9eo.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:24	6012/6012	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:42%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vgdeoceg.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vgdeoceg.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:24	8724/8724	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:42%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vf9eo.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vf9eo.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:24	5860/5860	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:42%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vgdeoceg.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vgdeoceg.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:24	8596/8596	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:42%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vf9eo.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vf9eo.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:25	5932/5932	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:42%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vgdeoceg.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vgdeoceg.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:25	8680/8680	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:42%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vf9eo.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vf9eo.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:25	5812/5812	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:42%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvgdeoceg.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvgdeoceg.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:25	8488/8488	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:42%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvf9eo.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvf9eo.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:26	5364/5364	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:42%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptufntakpy.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptufntakpy.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:26	7484/7484	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:43%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptuchta.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptuchta.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
23:14:26	5508/5508	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Mar%202025%2007:30:43%20GMT	https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z1jlfc-k.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Paola%20G./demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z1jlfc-k.woff2	(from https://demo.themerec.com/item/wordpress/thepro-dark/wp-content/uploads/sites/8/elementor/google-fonts/css/poppins.css?ver=1742283044)
